Date,Close_AAPL,Close_MSFT,High_AAPL,High_MSFT,Low_AAPL,Low_MSFT,Open_AAPL,Open_MSFT,Volume_AAPL,Volume_MSFT
2023-09-14,174.23284912109375,334.2200927734375,174.58976234555206,336.3514963717111,172.09136977434392,332.11826105249173,172.50776601489048,334.6641226422745,60895800,20267000
2023-09-15,173.50909423828125,325.852294921875,174.9863213204115,332.93732030579133,172.329312484714,325.28982688834475,174.96648860625493,332.46368837349866,109259500,37679800
2023-09-18,176.44371032714844,324.7076110839844,177.8416216381054,326.0298836572718,174.65914430549358,322.043311199017,174.96648328990372,323.4642671224755,67257600,16834200
2023-09-19,177.53427124023438,324.3030090332031,178.08946616062798,325.0332416851502,175.6109066032087,320.21778360821713,175.99756128904903,321.8558307484151,51826900,16505900
2023-09-20,173.98500061035156,316.5272521972656,178.1588871164402,325.23059969956495,173.89576095445636,316.2707116235492,177.72265814247962,325.15167108778996,58436200,21436500
2023-09-21,172.4383544921875,315.3036804199219,174.78803946069445,321.04670841856864,172.36896268457267,310.8335984468154,173.05304760725463,315.03726246226876,63149100,35560400
2023-09-22,173.29100036621094,312.8170166015625,175.5613698772793,317.1982925065449,172.55735626241975,311.96837589582117,173.17203432298646,317.0700071580314,56725400,21447900
2023-09-25,174.56991577148438,313.3399963378906,175.4522824052414,313.4682816827549,172.6564598476282,310.83358377019226,172.7060340664089,312.40254967459873,46172700,17836000
2023-09-26,170.48526000976562,308.0114440917969,173.6974637546494,311.70196673842554,170.18782981503577,305.91945932011913,173.32073296072448,310.9618867351327,64588900,26297600
2023-09-27,168.96839904785156,308.65283203125,171.55601650720317,310.1428392517049,167.60024410157126,305.593828747816,171.1396202080804,308.16929263193225,66921800,19410100
2023-09-28,169.2261505126953,309.4915466308594,170.5546549284134,311.3072056214611,166.18247183150447,305.3569647044063,167.88772217595067,306.8765736803031,56294400,19683600
2023-09-29,169.74168395996094,311.57366943359375,171.5857329254824,315.24446731366316,168.8791349237489,310.81386483371,170.54473485773315,313.5472160333315,51861100,24147300
2023-10-02,172.25991821289062,317.5436096191406,172.8052044328195,317.63244570904936,169.46409530048962,311.0111757318988,169.75161672914737,312.0966322948684,52164500,20570000
2023-10-03,170.92147827148438,309.24493408203125,172.14094058886474,317.13912137906925,169.35504178574476,307.093745156998,170.78267952738358,316.5865005634567,49594600,21033500
2023-10-04,172.1707000732422,314.7411804199219,172.71598631340495,315.80691237012786,169.5037670214799,309.8467936401809,169.62273306372262,309.87639563246836,53020300,20720100
2023-10-05,173.4099884033203,315.1358947753906,173.94535074695764,315.74771949407113,171.19910182632682,310.73489445489207,172.299583153516,314.86947683543065,48527900,16965600
2023-10-06,175.9678497314453,322.93145751953125,176.46356172729125,324.8359228657201,171.69479961979252,312.1163998758835,172.30949278163357,312.363093214424,57266700,25673600
2023-10-09,177.45497131347656,325.4575500488281,177.51445432768062,325.9311819206421,174.2923266162491,318.9053614253998,175.29365932051672,320.45460260529177,42390800,19891200
2023-10-10,176.86012268066406,324.0465087890625,178.17871838563994,326.720656085552,176.42389371024447,323.3360307858184,176.57261638357625,326.58249336445317,43698000,20557100
2023-10-11,178.25804138183594,328.023193359375,178.30761560829964,328.4178966562557,176.07691156880261,324.786578142663,176.6717569025772,326.82917598535187,47551100,20063200
2023-10-12,179.16021728515625,326.7798767089844,180.7762279340573,329.2172081664268,177.50452608120557,324.37214724843665,178.52570660256114,326.19768402743284,56743100,19313100
2023-10-13,177.31617736816406,323.395263671875,180.3697497847248,329.4145574407589,176.61225971587282,322.0433587912117,179.8641290223829,327.9837540505877,51427100,21072400
2023-10-16,177.1873016357422,328.24029541015625,177.54421488719547,331.6940020700412,174.99624790055657,326.22726938220796,175.2341951108354,326.6712993129767,52517000,22158000
2023-10-17,175.6307373046875,327.66790771484375,176.88984988971393,329.04938417767374,173.30090022346374,323.07941833897735,175.135025356181,325.230576696379,57549400,18338500
2023-10-18,174.33200073242188,325.74371337890625,176.0570840196497,331.15124180050987,173.60826541418712,323.95765614917667,174.07423592634754,328.0922386062229,54764400,23153600
2023-10-19,173.9552459716797,326.937744140625,176.31482459139443,332.42420139961934,173.68755728005698,326.5331634650962,174.53025852712355,327.75675274742485,59302900,25052100
2023-10-20,171.3973846435547,322.3492431640625,173.91559492791032,327.5298029248246,171.15943743932888,321.1453785484329,173.80653768363138,327.33243622169937,64244000,25027700
2023-10-23,171.51634216308594,324.96417236328125,172.51767489960218,328.329072743361,168.4726633962427,320.09938749138905,169.4442697526279,321.1650893461635,55980100,24374700
2023-10-24,171.9525604248047,326.1581726074219,172.18058368172586,327.450843201344,169.97962145460033,323.2669341104162,171.5659057161436,326.91797719567256,43816600,31153600
2023-10-25,169.63265991210938,336.1640319824219,171.57584256593557,341.6208864551759,169.18650699014253,333.1543557195266,170.4059694558874,340.45647121791694,57157000,55053800
2023-10-26,165.458740234375,323.5531005859375,169.91023915738614,337.1113556219108,164.24920182104776,322.61565393783195,168.9088912991807,336.0357763758335,70625300,37828500
2023-10-27,166.77734375,325.4477233886719,167.5110029440003,332.2663310024127,165.39926501775972,324.0563693205719,165.47858075180807,326.059518061042,58499100,29856500
2023-10-30,168.82958984375,332.8485107421875,169.7020478229813,334.9602201307453,167.42176954958222,327.44098203313024,167.57049222945847,329.0001007639954,51131000,22828100
2023-10-31,169.3054656982422,333.637939453125,169.43434051981868,334.5161822328496,166.4600687836398,330.2631912926322,167.89764555846892,334.36817224579886,44846000,20265300
2023-11-01,172.47802734375,341.4926452636719,172.73579212701503,342.82479524967096,168.66103905073186,335.15754738848574,169.5334969755198,335.29571010602456,56934900,28158800
2023-11-02,176.0471649169922,343.7128601074219,176.25535548295753,344.2160939793093,173.95525969593038,340.2097970582298,174.01474271477764,342.64712815086057,77334800,24348100
2023-11-03,175.1350555419922,348.13360595703125,175.3036109461129,349.7026019942071,171.86336822029236,342.7359548361638,172.74573503559924,345.00555147993623,79829200,23637700
2023-11-06,177.6929168701172,351.8143005371094,177.8911986418375,352.810951254989,174.69882732290304,348.6763685179985,174.86736758526175,348.77505187557927,63841300,23828300
2023-11-07,180.26072692871094,355.7613525390625,180.87540499500966,357.66581765167786,177.43516235233906,352.89971618574515,177.64335292992328,354.6462939673867,70530000,25833900
2023-11-08,181.32151794433594,358.3961181640625,181.87671291239437,359.0572394916119,180.0326638382413,355.7811445101007,180.7861556902591,356.89620329285094,49340300,26767800
2023-11-09,180.84567260742188,355.91925048828125,182.54099933642837,359.96502688763604,180.25081209988173,355.5935984478297,181.3909588846785,357.507940986345,53763500,24847300
2023-11-10,185.04489135742188,364.7804870605469,185.2136688107188,365.20479233824454,182.19576071339824,356.2942309369423,182.63256439705196,356.7086588455069,66133400,28042100
2023-11-13,183.45651245117188,361.83001708984375,184.67756614585693,363.59634968321416,182.8708053693486,361.0603351402409,184.46910132249658,363.3496563645731,43627500,19986500
2023-11-14,186.07733154296875,365.37255859375,186.74245888927783,367.03036071346725,184.94561983989882,362.491197266639,186.33543591459554,366.1027913524832,60108400,27683900
2023-11-15,186.64320373535156,365.5208740234375,188.12237722055318,368.94203087910716,186.41488002550872,362.9895794473633,186.484378412078,367.1127890598003,53790500,26860100
2023-11-16,188.33082580566406,371.94793701171875,189.57173837709286,372.12590947641365,187.27851922089127,366.02514736390873,188.19184420357837,366.79639155264005,54412900,27182300
2023-11-17,188.3109893798828,365.6988830566406,188.99597562451044,370.1681406109191,187.19913643084107,362.8808648558553,188.8669158544037,369.41666104402844,50922700,40157000
2023-11-20,190.05816650390625,373.20367431640625,190.51482899547432,374.61761697588884,188.49958819031184,366.83595346489807,188.50951003765908,367.0534854259764,46505100,52465100
2023-11-21,189.2540740966797,368.8826904296875,190.12768147094766,371.9973289708727,188.36062302598555,366.954565050594,190.01848054916417,371.4535142101286,38134500,28423100
2023-11-22,189.91917419433594,373.6090393066406,191.52739194971423,375.52726727191356,189.44266803493824,370.7613594334498,190.09787347152113,373.75734968023374,39617700,23345300
2023-11-24,188.5889434814453,373.19378662109375,189.51217522879531,373.7277342076605,187.87417657801197,370.92951089344206,189.48239453680722,373.0949029680178,24048300,10176600
2023-11-27,188.41024780273438,374.36053466796875,189.28385517880056,376.36777927950243,187.52671857843467,371.9776106304941,188.5393075690696,372.5510875373221,40552600,22179200
2023-11-28,189.0158233642578,378.4046325683594,189.69088777480036,378.70125333384794,188.02309316770635,373.91558054196696,188.40033548971132,374.1034504184605,38415400,20453100
2023-11-29,187.9932861328125,374.5978698730469,190.693513100917,379.9866820647469,187.5962001689742,373.20369180829834,189.51216190888897,379.45276464211935,43014200,28963400
2023-11-30,188.569091796875,374.65716552734375,188.93641225844013,375.82391411402256,186.82189215984647,371.2557732398662,188.45989087281944,374.2418662773965,48794400,30554400
2023-12-01,189.84970092773438,370.3065490722656,190.1673666680402,373.91557582374776,187.85430382511626,367.1424534634021,188.94631294335792,372.53129531051445,45704800,33040500
2023-12-04,188.0528564453125,364.9967956542969,188.66835941071503,365.37250519603646,186.08725507958516,358.8268127510661,188.59886103241988,364.9572361643586,43389500,32063300
2023-12-05,192.0138397216797,368.3388366699219,192.98671090530596,368.89254883397666,188.79738898570994,361.51628808242225,188.8271848225055,362.3369890872158,66628400,23065000
2023-12-06,190.92185974121094,364.66064453125,193.3441084564195,369.9802652283336,190.71337975554792,363.8992977327105,193.03636454966008,369.3474641617025,41089700,21182100
2023-12-07,192.857666015625,366.7864990234375,193.58235469178888,367.28088706354185,192.1826017223777,362.208460944063,192.22231940614063,364.0970268782678,47477700,23118900
2023-12-08,194.28720092773438,370.0296936035156,194.56516412443645,370.2570927962262,192.26202318278135,364.0970369580223,192.78816888710017,365.0561509893791,53406400,20154400
2023-12-11,191.77557373046875,367.132568359375,192.08333275402958,367.429219306122,190.02837438732863,361.990950541345,191.70609050749914,364.3442425802933,60943700,27708800
2023-12-12,193.29449462890625,370.1780090332031,193.30441647720014,370.2175685270605,190.32622602015354,366.301993361596,191.6763396332624,366.6876305328375,52696900,24838300
2023-12-13,196.52085876464844,370.1681213378906,196.56056130389416,373.40143865073276,193.43346752411227,366.60852117355006,193.67171305530522,371.7995959454895,70404200,30955500
2023-12-14,196.66976928710938,361.82281494140625,198.16878635020208,369.56494835815715,194.73394853732478,360.04303011057067,196.58042720970235,369.119987062923,66831600,43277500
2023-12-15,196.13369750976562,366.5690002441406,196.95765018105735,368.22023954945644,195.56783406915136,362.1689342190952,196.09397982207716,362.73254387781907,128538400,78502300
2023-12-18,194.4658966064453,368.4674072265625,195.20052232582978,368.813484896194,192.9768014723469,364.5419649068583,194.66443959475328,365.30334181505793,55751900,21802900
2023-12-19,195.50827026367188,369.070556640625,195.5181921115413,369.070556640625,194.46590061872467,365.6889292857822,194.73394198979324,367.3204037269137,40714100,20603700
2023-12-20,193.41360473632812,366.4601745605469,196.24287639656293,371.809456608222,193.41360473632812,366.3711883371166,195.46854814025792,370.79101848445333,52242800,26316700
2023-12-21,193.26467895507812,369.3474426269531,195.64724016492798,370.20767302873213,192.09326476649224,365.88672618527943,194.67436895686498,368.3784311602655,46482500,17708000
2023-12-22,192.1925506591797,370.3757629394531,193.98938969071887,370.96903467399375,191.56712585784612,368.52675633726045,193.7610508645393,369.48587042516914,37149600,17107500
2023-12-26,191.6465606689453,370.454833984375,192.48045036895266,372.70924214380784,191.42815882163003,369.3078501593934,192.20248713561688,370.7910142162584,28919300,12673100
2023-12-27,191.74583435058594,369.8714904785156,192.0932959838613,370.8503691813732,189.70081253792972,368.6256229112042,191.09064392317032,369.4957507248787,48087700,14905400
2023-12-28,192.17269897460938,371.0679016113281,193.24484932489418,372.23465019250256,191.76567598880632,369.9604771834302,192.72862541967714,371.1568878412429,34049900,14327000
2023-12-29,191.13031005859375,371.8193664550781,192.98671035372809,372.92679083929943,190.33612301086217,369.2881020982719,192.4903453423781,371.77980696276984,42672100,18730800
