date,AAPL_Close,MSFT_Close,AAPL_High,MSFT_High,AAPL_Low,MSFT_Low,AAPL_Open,MSFT_Open,AAPL_Volume,MSFT_Volume,AAPL_simple_return,MSFT_simple_return,AAPL_log_return,MSFT_log_return,AAPL_logret_sma20,MSFT_logret_sma20,AAPL_logret_std20,MSFT_logret_std20
2024-12-30,251.30787658691406,423.2029113769531,252.60328106925755,425.91249514442245,249.86300878941353,420.2841404099869,251.33776924994547,424.42821148968693,35557500,13158700,-0.01326336148267826,-0.013239548425254877,-0.013352105430457506,-0.013327972577620528,0.0030385387876710633,0.00016150070309901566,0.010270922160403251,0.012775456958538073
2024-12-31,249.5341796875,419.88568115234375,252.38406352835983,425.09566152109494,248.54767617168994,419.0489019483089,251.5470385357527,424.4680695178944,39480700,13246500,-0.007057864335583752,-0.007838391786616716,-0.007082888876130511,-0.007869273460475945,0.0022105213940514902,-0.0011120992831671118,0.010391333299018285,0.012202004916276673
2025-01-02,242.9874267578125,416.97686767578125,248.21885574509324,424.43820240788705,240.96460876578237,413.2611726539346,248.0494437119358,423.90026204092493,55740700,16896500,-0.026235896572911255,-0.0069276319892106475,-0.026586198279894724,-0.006951739434553517,0.0002466634246644617,-0.0014852017231481885,0.011907302120086477,0.012263713342989556
2025-01-03,242.49916076660156,421.7286071777344,243.31625226562878,422.40599553232005,241.03435939639962,417.93320162542307,242.49916076660156,419.4672816518615,40244100,16662900,-0.002009429038061228,0.011395690913117651,-0.0020114506492339146,0.011331249137680466,7.196338071628894e-05,-0.0016347286071121125,0.011913844871166082,0.012077660967347895
2025-01-06,244.1333465576172,426.21136474609375,246.45510633108967,432.6565862275622,242.33971076643533,423.85044657634234,243.4457849039297,426.3607841744266,45045600,20573600,0.006738933800222391,0.01062948420397336,0.006716328685261175,0.010573388399599537,0.0004016080052088089,-0.0016969448092513328,0.012006195597866715,0.012007717974056262
2025-01-07,241.35321044921875,420.7523498535156,244.68139184839126,429.00063686122985,240.4962520142114,419.18835553907815,242.12047569552988,427.356962317073,40856000,18139100,-0.011387776998101784,-0.012808233998711449,-0.011453114234771355,-0.01289096662624356,-0.00012988475784054821,-0.0024486958299658303,0.012295078970825393,0.012223296975807587
2025-01-08,241.8414764404297,422.9339904785156,242.84791342439922,425.33476415419165,239.20085656180404,419.9255676122581,241.06423680804883,421.8381972488523,37628900,15054600,0.0020230349963117344,0.00518509433342329,0.0020209914167041987,0.005171698019281301,-0.0008274785763039638,-0.002465515528691409,0.011715498635293252,0.012211998116858545
2025-01-10,236.01219177246094,417.345458984375,239.3104808095479,423.0833778600729,232.17580437363205,413.4304875422897,239.16100228470233,423.0036976315441,61710900,20201100,-0.024103742475309553,-0.013213720391254569,-0.024398991738385334,-0.013301798346634364,-0.002253688275590493,-0.002828140989229144,0.012769641136778597,0.012429753585369767
2025-01-13,233.5708465576172,415.5921936035156,233.8398957390806,416.8971739621178,228.90740850459227,410.71096634455273,232.7039288898965,413.6496498082875,49630700,17604800,-0.010344148734474867,-0.0042009930696885744,-0.010398021273390512,-0.0042098420327247865,-0.002514619917828842,-0.0036729447082118226,0.012885364387624205,0.011881910534295418
2025-01-14,232.45480346679688,414.0780334472656,235.28475371553364,418.13242259689986,231.6476711610837,409.1469793562449,233.91960476413306,416.2098216251219,39435300,16935900,-0.00477817804434344,-0.003643379686998016,-0.0047896300313734486,-0.003650032959952476,-0.0030513987974192247,-0.003918877721913549,0.012737122558399771,0.011825013388013185
2025-01-15,237.028564453125,424.6772766113281,238.11472029161553,426.51022596326726,233.60073052224158,416.6680604251186,233.80999436776753,417.52478252697114,39832000,19637800,0.019675915137548072,0.025597211897047778,0.019484846551921287,0.025275088671454782,-0.0021114284285148168,-0.002399780019037845,0.013685757177330365,0.013497584761290956
2025-01-16,227.4525604248047,422.953857421875,237.1680713225123,427.8450559110229,227.22337827123218,422.76461308505725,236.51041752509497,427.0581034768278,71759100,15300000,-0.04040021104804048,-0.004058185554934757,-0.04123896794996895,-0.004066442335870946,-0.004756344563831361,-0.0030837159633752,0.01582821812799609,0.013200167435335308
2025-01-17,229.16647338867188,427.3868713378906,231.4682996512766,432.816010728012,227.67177943063626,426.53017961505896,231.2989028272768,432.4274897834489,68488300,26197500,0.007535254651194867,0.010481081655188573,0.007507006436109798,0.01042653592001841,-0.0048646285033183915,-0.002879149862688868,0.01573142289861496,0.013384236026737384
2025-01-21,221.85243225097656,426.8588562011719,223.62613445935494,429.2496581837696,218.6039696546368,423.96996920550396,223.20762199269615,428.55235740588927,98070400,26085700,-0.03191584279123816,-0.001235450062061716,-0.03243625621930857,-0.0012362138596433425,-0.005403714079261634,-0.0010267295117761144,0.016502881352445764,0.010473375628708878
2025-01-22,223.03823852539062,444.4911193847656,223.3272060060417,445.55699830786784,219.01252087308487,434.3301720077898,219.01252087308487,435.8841949618168,64126500,27803800,0.005345022645830477,0.04130701033243622,0.005330788710232959,0.04047666481995549,-0.005486682065309889,0.0010382763293765418,0.016441348411535394,0.013995009977188323
2025-01-23,222.86883544921875,444.9991149902344,226.22690964639077,445.03897030447143,221.51364566438272,439.8090775364838,223.94501691407203,440.30716256200645,60234800,18389300,-0.0007595248119419695,0.0011428700896698452,-0.0007598133970470045,0.0011422175108100063,-0.006456722801486059,0.0011446061647959916,0.015487549184589253,0.013986909911697475
2025-01-24,221.991943359375,442.3592834472656,224.831867935065,444.9393603072831,220.6267944226493,439.70946738545626,223.9848686181573,443.4550766157881,54697900,15549500,-0.003934565764101894,-0.005932217512447546,-0.003942326531499063,-0.005949883013130375,-0.006806851665372449,0.0010019539623641548,0.015339520705173438,0.014046865646966543
2025-01-27,229.04690551757812,432.8956604003906,231.32879829775732,433.5332238334213,223.18770026542342,421.8780219291722,223.2275672861503,422.3860783898249,94863400,35647800,0.0317802621637584,-0.02139352196505484,0.03128572012785824,-0.021625680452574514,-0.0058132073845366785,-0.0005458381736915374,0.01712194267159669,0.014767873793565691
2025-01-28,237.4171905517578,445.4872741699219,239.3403714135585,446.66274757404807,229.99354669273774,429.72785612913765,230.03341371427896,432.93552501884864,75707600,23491700,0.03654397781653196,0.029086948475956387,0.03589208114607345,0.028671951315153876,-0.004177133207798267,0.0010267973610417868,0.019432941458854085,0.01612930078196549
2025-01-29,238.51329040527344,440.6358947753906,239.01152170916106,445.16848684550723,233.18220937175082,438.7132938317083,233.29182086679862,444.97921209968376,45486100,23581400,0.004616767012398215,-0.010890051581318061,0.004606142431833327,-0.010949782235480932,-0.003280292955273323,0.001351958322952429,0.019402139657694432,0.01579932282263635
2025-01-30,236.7495574951172,413.4006042480469,239.93823493591583,421.24045777086803,236.37091202718113,411.57762641112805,237.82573898228924,417.1661258658952,55658300,54586300,-0.007394694472410257,-0.06180906015663257,-0.007422170761890889,-0.0638017900909551,-0.002983796221844992,-0.0011717325527142997,0.019285081473850392,0.021330585502663552
2025-01-31,235.16519165039062,413.4703674316406,246.31561143302469,419.078810069406,232.61424963135997,413.32094799383236,246.31561143302469,417.37536767699305,100959800,34161900,-0.006692159687602506,0.0001687544306343547,-0.006714652595161574,0.00016874019320667344,-0.0029653844077965454,-0.0007698318700301687,0.01928113740147946,0.021273399512609696
2025-02-03,227.2034454345703,409.3462219238281,231.00994009075862,413.819015846871,224.90161912474946,407.09486781879804,229.1764524471141,410.02361028085903,73063300,25679100,-0.03385597230587034,-0.009974464514665216,-0.03444235889161895,-0.010024542766615241,-0.0033581924383827566,-0.000923472036633255,0.019859048106324512,0.021331413203938568
2025-02-04,231.9765167236328,410.7906494140625,232.3053512351318,412.3347312724244,225.84826207175638,408.1707172498281,226.44614576626617,411.1094311345796,45067300,20532100,0.021007917727361436,0.003528620548751915,0.0207902940274467,0.003522409573757379,-0.0022181052045487258,-0.0013139140148294092,0.020581792859895927,0.021166126575178173
2025-02-05,231.6476593017578,411.7071533203125,231.84694877861298,412.2450632912695,227.46251946854915,408.82820710975375,227.72159426797964,410.7707509847515,39620300,16316700,-0.001417632381586209,0.002231072950558355,-0.0014186381730452169,0.0022285878029801864,-0.0026248535474640454,-0.001731154044660377,0.020476044930009242,0.021001068826584743
2025-02-06,232.39501953125,414.2274475097656,232.9729696905443,416.59833715024297,229.61488023403817,412.41441067873023,230.47183871784506,412.41441067873023,29925300,16309800,0.0032262800830575866,0.0061215700750585356,0.0032210868084447952,0.006102909381406008,-0.001891143495303238,-0.0007814602442778984,0.0204058429797994,0.020899062824540734
2025-02-07,226.82479858398438,408.1806945800781,233.17226081850333,417.0466023053385,226.45609706307513,406.5370200109021,231.77721918612997,414.8849302333569,39707200,22886800,-0.023968762146886702,-0.014597663592886279,-0.024260687084183274,-0.014705257851019837,-0.0032052274203476115,-0.0017753080377929554,0.020978843322904093,0.0210729598371779
2025-02-10,227.0941162109375,410.6412353515625,230.02693972945139,413.8688167120759,226.64521806905947,409.34622639599064,229.0094413336025,412.1255190561223,33115600,20817900,0.001187337666050725,0.00602806748127982,0.0011866333381460592,0.006009971369142164,-0.001925946166521042,-0.0008097195520041289,0.020390280270392278,0.020959141283902853
2025-02-11,232.05198669433594,409.8642272949219,234.65561423976854,410.9101937368833,227.57296005864194,407.7324086942097,227.64278121837336,408.0711332799312,53718400,18140600,0.02183178748142156,-0.0018921822499764485,0.021596886729385645,-0.0018939746882464803,-0.00032620076638223416,-0.0006939261847802136,0.02093834428245893,0.020945760880064695
2025-02-12,236.29161071777344,407.4734191894531,236.38140252594314,409.17686151888216,230.11672290007743,402.82129152637,230.63545743654387,405.65041091349894,45243300,19121700,0.01827014749510436,-0.005833170953337241,0.018105253744061578,-0.005850250345417862,0.0008185434223895172,-0.000803937054053483,0.021304136605903898,0.02096787033561024
2025-02-13,240.9402313232422,408.9676818847656,241.74825103145727,409.425911619151,234.99479296308533,404.80366775695455,236.33151730066413,405.4412312140984,53614100,23891700,0.01967323592804604,0.0036671415236970706,0.019482219037646686,0.0036604339536241426,0.0008184120466757872,-0.0018846697899450148,0.02130401544624129,0.02009167869461101
2025-02-14,244.00274658203125,406.86572265625,244.9504238462646,407.3438952203064,240.40156080072015,404.3255012113121,240.66092045804314,406.22818963820515,40896200,22758500,0.012710684479589673,-0.00513967074079924,0.012630581788833695,-0.0051529242805195,0.0035118895336159195,-0.0019389938871774426,0.018986100360280707,0.020099355627802226
2025-02-18,243.87306213378906,408.0711364746094,244.58131995427482,409.0274512633779,241.2494791133952,404.94314775203674,243.55383619329416,406.4374029097933,48822500,21423100,-0.0005314876576546501,0.002962682160811525,-0.0005316289472849789,0.0029583020671033466,0.003109957764446181,-0.0023124055798231955,0.018982160919943272,0.0199261614477729
2025-02-19,244.27207946777344,413.18145751953125,245.40929524371262,413.8987012007662,242.56626341463,406.0887313388178,244.06260076305156,406.31786140389937,32204200,24114200,0.001636168138018812,0.012523113222539406,0.0016348310731748583,0.01244534761211824,0.004813512129070352,-0.0016283275062351165,0.01705521521000731,0.02019804592587571
2025-02-20,245.22975158691406,415.3674621582031,246.17742890005937,418.5416276159257,243.69350332551406,411.78404435480104,244.34192533458386,414.52900508229465,32316900,23508700,0.00392051404821725,0.005290664909783693,0.003912848860800899,0.00527671851104472,0.004742615136598749,-0.003388324821680655,0.01705589887603975,0.017717308807099784
2025-02-21,244.95042419433594,407.4619445800781,248.08275639920348,417.28390907488637,244.6212281548445,407.14255413255484,245.34944139409683,416.57521868274245,53197400,27524800,-0.0011390436550645644,-0.01903258752394521,-0.001139692858316721,-0.019216038647368983,0.004723621163535263,-0.004406237629589605,0.01706255928091973,0.018025457695317403
2025-02-24,246.49664306640625,403.2596740722656,248.25234005966587,408.6198287275297,243.82317911276243,398.58825743588903,244.3319283268952,407.7614192904554,51326400,26443700,0.006312374747486027,-0.010313283396669815,0.006292535156195989,-0.010366833809119846,0.005235364247920015,-0.004627085169389078,0.016942026345371664,0.018072362980698725
2025-02-25,246.43678283691406,397.17083740234375,249.38956194785018,401.18349019975926,244.3119941197594,395.9730546936776,247.3944454522674,400.3649855487621,48013300,29387400,-0.00024284399473972762,-0.015099046746813394,-0.00024287348611728987,-0.015214197938956175,0.003658934567221239,-0.004306511043708161,0.01582020745338316,0.0178099249831591
2025-02-26,239.77310180664062,398.99749755859375,244.3818160551289,402.860400830509,238.54610942000366,393.5275288045757,243.7334092806253,397.28064827533655,44433600,19619000,-0.0270401234489549,0.004599179960434796,-0.02741243449013009,0.004588636048818984,0.0004937087854110622,-0.005510676807024906,0.015357805259217906,0.01620464437769108
2025-02-27,236.72056579589844,391.8106994628906,241.86796980219768,404.9964840093174,236.48114634623442,391.45137377356565,238.82541422357912,400.53467393026557,41153600,21127400,-0.012730935987990133,-0.018012138270736222,-0.01281266878453824,-0.018176331468563234,-0.0003772317754075161,-0.005872004268679021,0.015604247548511653,0.016411554463393752
2025-02-28,241.24948120117188,396.26251220703125,241.49887076126774,396.9013540385077,229.63790389196947,385.86162375466716,236.37142201455794,391.94046026830176,56833400,32845700,0.019131905122169668,0.011362152055171881,0.018951191517952104,0.011298087622014563,0.0009414363385846336,-0.0021170103830305377,0.016084542038760183,0.009663811133046787
2025-03-03,237.4487762451172,387.778076171875,243.43412542285543,398.0891633417286,235.53346633482454,385.4523593369203,241.19958958341564,398.0891633417286,47184000,23007700,-0.015754251313333967,-0.021411149866034984,-0.015879668510604183,-0.021643693883045323,0.00048318554281250313,-0.0032076320868431375,0.01644075704827181,0.010579705660728146
2025-03-04,235.35391235351562,387.8978576660156,239.4838181516717,391.86058386063223,234.10696453181083,380.30181761040467,237.1295800554318,382.6974135187692,53798100,29342900,-0.0088223823459046,0.0003088918675422381,-0.00886152998138634,0.0003088441702718825,0.0017622269883241337,-0.0026909627399987813,0.014455890199765252,0.010481135071256939
2025-03-05,235.1643829345703,400.2851257324219,235.97240266650644,400.9339589862258,228.67026910680244,388.09750890861034,234.84515699420854,388.62653647287385,47227600,23433100,-0.0008052953828132647,0.03193435545362511,-0.00080561980732341,0.03143505597966367,0.0006824312965856283,-0.0012953304197034666,0.013749047421717979,0.012925399356414189
2025-03-06,234.75538635253906,396.1627197265625,237.27920752401755,401.4130601425524,232.59068676229822,391.9604125552081,233.86756011302523,393.557486671848,45170400,23304600,-0.0017391944176556873,-0.01029867397225015,-0.0017407085721279358,-0.010352072252410416,0.0006663277766314924,-0.0019243634224729966,0.013751826141946963,0.01305040016435417
2025-03-07,238.4862518310547,392.5892639160156,240.78062356819368,394.07652376953155,234.1867631010968,384.83351327034705,234.53591456798168,391.601087821307,46273600,22034100,0.01589256603004152,-0.00902017184507753,0.01576760146878531,-0.009061099899757785,0.001293653509648518,-0.0026825638865311864,0.014154769782725056,0.012999887620060985
2025-03-10,226.92454528808594,379.46337890625,235.583358769024,385.69193466137494,223.6725108894593,376.5287638766263,234.96486230654432,385.1329632711281,72071200,32840100,-0.04847955156408401,-0.03343414152194846,-0.04969410174021238,-0.03400584144671992,2.1982776847062624e-05,-0.0036475930663161906,0.017352652728523373,0.014561885008730341
2025-03-11,220.30075073242188,379.7528381347656,225.28854176632854,385.29265558349334,216.91902902029437,376.2193166501511,223.26349982428485,378.30548307291184,76137400,30380200,-0.02918941424893018,0.0007628120251021997,-0.029623901036823774,0.0007625212318798091,-0.001518543941901429,-0.003909965573179308,0.018568839408164763,0.014425352637837228
2025-03-12,216.45018005371094,382.5676574707031,221.20853706339403,384.5140963348653,214.38524243690583,378.2555969008229,219.60246770742089,382.2482670126177,62547500,24253600,-0.017478699758893934,0.007412240418697147,-0.01763325583900688,0.007384904760557198,-0.003480051070321055,-0.0034460216007391243,0.018063695405671758,0.014641200289107932
2025-03-13,209.16799926757812,378.0758972167969,216.31051974194543,384.6139126915579,207.9110813961123,376.75833925298997,215.42269353923288,382.4578672121625,61368300,20473000,-0.033643680889180905,-0.011741087272256534,-0.034222652418711696,-0.011810558148572348,-0.006096446378459719,-0.0037440369908968486,0.018555629601192128,0.014752946297279046
2025-03-14,212.9687042236328,387.84796142578125,213.4275724686152,389.51491455417886,209.06824803363213,378.81455773398244,210.73416839029963,379.0840519928303,60107600,19952800,0.018170585220316893,0.025846832027435207,0.018007473068918145,0.025518449081268102,-0.006170183676896146,-0.0026511362345146504,0.018451270777102336,0.016080254849458218
2025-03-17,213.4774627685547,387.98773193359375,214.69448503570536,391.99036302361236,209.4573042902151,384.8634626840814,212.78914514941675,385.9913968692823,48073400,22474300,0.002388888765495034,0.00036037448101744474,0.0023860399068968974,0.0003603095617306096,-0.006682410770992986,-0.002375474542402145,0.018039475894634668,0.016082365954890813
2025-03-18,212.17066955566406,382.81719970703125,214.624654360469,386.6601507855219,210.97360268345204,380.4016513456866,213.6370814211214,386.36071271152235,42432400,19486900,-0.006121457487563542,-0.013326535354080349,-0.006140270422798189,-0.013416130512037938,-0.006962842844768646,-0.003194196171359209,0.01798233062095187,0.01621280879045119
2025-03-19,214.7144317626953,387.1093444824219,218.22582565599035,388.9659214939022,213.22806456968678,383.29633715100766,213.6969181399133,384.8235322758774,54385400,19185500,0.011989226467345793,0.011211995643548356,0.011917925025351828,0.01114960712050106,-0.0064486881471597975,-0.0032589831959400684,0.01838362597268482,0.01614948854426908
2025-03-20,213.5772247314453,386.131103515625,216.9589465476154,391.07204471614995,211.70181037410745,382.5776297310475,213.46749271646212,385.0331131975468,48862900,18470500,-0.005296369796450651,-0.0025270404363522125,-0.005310445284283816,-0.0025302387924215353,-0.006909852854414034,-0.0036493310611133813,0.018225021932079904,0.01602619411799619
2025-03-21,217.73704528808594,390.54302978515625,218.30564558008663,391.0221306945889,210.76410758323678,382.09851071654674,211.0434226778215,382.5177544739553,94127800,39675900,0.019476892079065333,0.01142598000876327,0.01928964484029816,0.011361196508804738,-0.00588838596948329,-0.002120469303304695,0.019116165803079288,0.015921161435430427
2025-03-24,220.19102478027344,392.35968017578125,220.93919345594836,394.67543616141086,218.04628066528426,389.09568331150246,220.460369765545,394.67543616141086,44299500,21004500,0.01127038115604373,0.0046516011094202,0.011207343606298714,0.004640815845875501,-0.005642645546978154,-0.0013700868205549278,0.01931158565317548,0.015865611968400327
2025-03-25,223.2036590576172,394.4358825683594,223.55281053469957,395.63366532055824,219.54262209652958,391.9205113732519,220.23093972638688,393.19816458592396,34493600,15775000,0.013681912241200633,0.0052915793785131005,0.013589159941509443,0.005277628166675541,-0.004951043875596817,-0.00034549551527334187,0.019757674078642463,0.015583682718827783
2025-03-26,220.98907470703125,389.2554016113281,224.47055842890478,394.5856126855185,219.93166541277708,387.85797313035886,222.9642357514217,394.27618318122023,34466100,16108400,-0.009921810242430995,-0.013133898780452458,-0.009971359419122194,-0.013220911143172032,-0.004078990122046422,-0.0012359728748728926,0.01908764819650275,0.015794309183808346
2025-03-27,223.3034210205078,389.8642578125,224.4406368200556,391.5212195564284,220.02144584411215,386.6900923994873,220.84942102067788,389.4151007040484,37094800,13766800,0.010472672988674825,0.0015641560750383476,0.010418214436664464,0.0015629340570431083,-0.002917445960986287,-0.00024900959859257553,0.019234475708820926,0.015288661174796917
2025-03-28,217.36793518066406,378.1058349609375,223.26350805320467,388.4169222438939,217.1484711493609,376.2392666189567,221.12873402087155,387.36882809704144,39818600,21632000,-0.02658036232816441,-0.030160299683633873,-0.0269400074778412,-0.030624478547026435,-0.005212005910775952,-0.0023451379070446253,0.01922564366105237,0.016451809421750455
2025-03-31,221.58761596679688,374.7021179199219,225.06908447075043,376.3790320336197,215.7020132379398,366.5670283067677,216.48010744476517,371.8573344110368,65299300,35184700,0.019412618437147255,-0.00900202199039657,0.019226597145356905,-0.009042785007808973,-0.0034566926279778975,-0.001715092463282808,0.019794611054300408,0.015906079110045993
2025-04-01,222.64503479003906,381.4896545410156,223.13382860511078,382.1484487727996,218.3655012478301,372.54608191207893,219.27328293515097,373.96346276032,36412700,19689500,0.0047720122743710736,0.01811448693904727,0.004760662317563558,0.01795237441691544,-0.0027755830130304026,-0.0008329159509506301,0.01983317311232071,0.01650233145642191
2025-04-02,223.34332275390625,381.43975830078125,224.64015156252358,384.3743428432238,220.48033536050963,375.92985398533636,220.7796058888877,377.2773862564683,35905900,16092600,0.0031363284814578396,-0.00013079316736497315,0.003131420462714196,-0.00013080172153667746,-0.0025787309995285224,-0.0024112088360106476,0.01987325269259184,0.014660478037926968
2025-04-03,202.69384765625,372.42626953125,206.98335084549154,376.788287190408,200.75858236471802,368.67318036225987,205.0381002304481,374.10321411915555,103419000,30198000,-0.09245620080797823,-0.023630176386656987,-0.09701345043530374,-0.023913846703580433,-0.007342368092687313,-0.0030892975585691484,0.028989423175854796,0.015344762087406328
2025-04-04,187.92002868652344,359.18060302734375,199.39194860307396,373.9035742050073,186.88255957870848,358.8212773354498,193.4165691841804,363.4627502923482,125910900,49209900,-0.07288735766061138,-0.03556587595332028,-0.07568020802663611,-0.036213749594473654,-0.011914758567458383,-0.004446930043304942,0.032187935829190176,0.017011569324970804
2025-04-07,181.0169219970703,357.2042236328125,193.6759230716255,370.32015981776436,174.19361217758157,344.1581969485817,176.76731422169505,350.2370336524557,160466300,50425000,-0.0367342786061855,-0.005502466942461259,-0.037425974411224416,-0.005517661276869923,-0.011301352201008984,-0.0030225210348124422,0.03154046612293794,0.015534875414298202
2025-04-08,171.9989776611328,353.9102783203125,189.8752182218586,372.9652928837084,168.79682446290911,349.6081786868937,186.24410709579757,367.585185716996,120859500,35868900,-0.04981823929192353,-0.009221462386419077,-0.05110198562710533,-0.00926424327536779,-0.012375256430523063,-0.003523859260174822,0.03254675040872262,0.015568051765784843
2025-04-09,198.3644561767578,389.7744140625,200.1201531468693,392.50941370351666,171.47028013366514,352.45294739016697,171.53013119082922,352.8921435234206,184395900,50199700,0.1532885769098551,0.10133680183689964,0.14261749350102093,0.09652471635330784,-0.004362718963521672,0.00093313131946271,0.047482749843632426,0.02724000688726646
2025-04-10,189.9550323486328,380.65118408203125,194.30438674913324,383.19649903483815,182.553152263757,367.12599611378243,188.60833789927736,381.3598744812396,121880000,38024400,-0.042393803760042426,-0.023406436264966968,-0.043318654166203174,-0.0236847178585462,-0.0048175190508962466,0.00033942333396401735,0.04782612780782849,0.02765856545981328
2025-04-11,197.66615295410156,387.7381896972656,199.05275825525484,389.3352333779351,185.60567786476867,378.19571053548395,185.64558871717136,379.9425037151649,87435900,23839200,0.040594452856169694,0.018618109995704346,0.039792139143126626,0.018446914611028653,-0.0037282857471858223,-1.4153389547955086e-05,0.04861489065569795,0.02736336986343348
2025-04-14,202.02549743652344,387.0993347167969,212.42005238891582,393.92679674338564,200.66881763194172,383.5059256339463,210.9237150406947,392.4994245329486,101352900,19251200,0.02205407661995684,-0.0016476452344493797,0.02181440292568304,-0.0016490040946770534,-0.002756867596246515,-0.00011461907236833823,0.04893654063537654,0.027365611192301204
2025-04-15,201.6464080810547,385.0231628417969,203.01305790446213,391.17187833074144,199.3121256140358,383.4560325474498,201.36709301089155,387.79806728846995,51343900,17199900,-0.0018764431236599766,-0.00536340853315842,-0.0018782058485058428,-0.005377843244676939,-0.0025437643675318977,0.00028729529099971176,0.04893031110395024,0.02721860573175568
2025-04-16,193.79563903808594,370.92901611328125,200.2099310657198,380.9106912763521,191.9002692932641,367.32564600100716,197.8756484915953,379.97244183574617,59732400,21967800,-0.03893334435103357,-0.0366059709875346,-0.039711511700261326,-0.037292782633263855,-0.005125236203812555,-0.002134824196688534,0.04948596430181036,0.02833366664355518
2025-04-17,196.4990234375,367.1060485839844,198.34451232255947,373.6340726815441,193.9452767059697,366.2176953329466,196.71848747425943,373.0651098854367,52164700,21120200,0.013949665806890499,-0.010306466637081124,0.013853264693225675,-0.010359946037466372,-0.004167050704937081,-0.0025263095589407756,0.04966738811418214,0.02839344596790093
2025-04-21,192.6883544921875,358.4619140625,193.3267911609043,363.8121077971333,189.34652827875263,355.01825440362086,192.79808650813246,362.1551460624454,46742500,20807300,-0.019392813657033492,-0.02354669598833048,-0.01958332127567708,-0.023828349561318518,-0.006110699010735843,-0.004285786862446938,0.04946132399598858,0.028577288166949207
2025-04-22,199.25228881835938,366.1478271484375,201.097762433896,367.09606804173376,195.49148998245192,359.20055908423666,195.64111763020085,362.7141283475077,52976400,19485000,0.03406502870124406,0.021441365970604753,0.033497664535453,0.021214733697219046,-0.004996182964278129,-0.0034570909698797615,0.05011885547043062,0.02908555814165006
2025-04-23,204.1004180908203,373.7039489746094,207.49210995336898,379.6929540391626,202.30481024884085,372.33643389707953,205.49699351150966,375.3708716590499,52929200,20545500,0.02433161145205487,0.02063680640963783,0.024040313501331845,0.020426752498968526,-0.004473625286287008,-0.002699634753265112,0.0503766527090453,0.029519032235119976
2025-04-24,207.8612060546875,386.59027099609375,208.32008954356945,387.7381880213899,202.44447210591895,374.5024768665421,204.38970763388747,375.01155205300716,47311000,22232300,0.018426164919435495,0.0344827023017622,0.01825846011428478,0.03390149723404967,-0.0030621343096166598,-0.000343514334404027,0.05060944997865963,0.030499362853724232
2025-04-25,208.76898193359375,391.1319580078125,209.2378355121778,391.44138750936105,205.69650080604464,383.8952433175299,205.86608387594285,386.29083932956814,38222300,18973200,0.004367221263343435,0.011748063395430552,0.0043577126267235755,0.011679590658273398,-0.0033651594001137043,0.00016231849565748747,0.050542587544322476,0.030616313785417588
2025-04-28,209.62689208984375,390.4432067871094,210.98357193193158,392.0202980494585,206.95344326011445,385.9315006090283,209.48723454234343,391.241728610284,38743100,16579400,0.004109375580146679,-0.0017609177838886492,0.004100955156888908,-0.001762470022120155,-0.0018131112683771988,0.0016054189219028014,0.05025634408471303,0.02975694690074557
2025-04-29,210.6942901611328,393.31793212890625,211.72177396764008,394.3759872470841,207.86121308906752,389.66463540586307,208.18043904370694,390.5829324517716,36827600,14974000,0.005091894749990278,0.007362723417452921,0.005078974893059751,0.007335750882687009,-0.0025204923809920565,0.0024243457164276005,0.050043731430994366,0.029673735971640754
2025-04-30,211.9811248779297,394.53570556640625,213.0584895980106,395.93313400867555,206.16535854293033,383.73552563819743,208.78894157113288,389.58477271143016,52286500,36461100,0.006107591790042166,0.003096155394971545,0.006089016048298923,0.003091372176371898,-0.002454074694455288,0.0016812956044004236,0.05005478380349633,0.02944965758300953
2025-05-01,212.79913330078125,424.6204528808594,214.0360957896086,436.1892106723326,208.3899124386699,424.12136912560175,208.56948083895412,430.3199808366381,57365700,58938100,0.0038588738658813515,0.07625354787917771,0.0038514475109057145,0.07348607327393086,-0.0024180733420457123,0.005362139354173801,0.05005927128118618,0.03352927588699701
2025-05-02,204.8485870361328,434.48236083984375,206.48458191182934,438.63474141621873,201.66637387157866,429.20204608174254,205.58677037884885,430.948839257634,101010600,30757400,-0.037361741757710676,0.02322523065499027,-0.03807757820908897,0.0229596295545047,0.0005287202692650262,0.007705813167078057,0.045746627860226055,0.03300938196099619
2025-05-05,198.40435791015625,435.3707275390625,203.60164304236298,438.6946118778074,197.72602561272546,431.3181395047298,202.6040848015313,432.07675654489867,69018500,20136100,-0.03145849927117084,0.002044655386012728,-0.03196394653292778,0.002042567923132843,0.0027145333439504427,0.009618629042958382,0.042867447052400844,0.03139957568730966
2025-05-06,198.02528381347656,432.5159606933594,200.1600578713198,436.92787448428356,196.538931754607,430.3798980651205,197.72602851406054,431.408009380462,51216500,15104200,-0.0019106137620794605,-0.00655709413868899,-0.0019124413127533657,-0.006578686320195537,0.004490209998873995,0.0095655777907921,0.04184044272370122,0.03142737925100113
2025-05-07,195.7707977294922,432.555908203125,198.95301083885846,437.3171563878889,192.77812311451905,430.319992206568,198.6836658614824,433.04500054847074,68536700,23295300,-0.011384839554669735,9.236077600838222e-05,-0.011450142959483323,9.235651101491271e-05,0.0064728021322550955,0.010033407780111237,0.03996499751793607,0.03120115182353704
